Basement,Full Baths,Other Improvements,Basement Finish,Sale Price,Type of Residence,Attic Type,Estimate (Building),Building Square Feet,property_city,Fireplaces
2.0,1.0,0.0,3.0,150000,1.0,3.0,161300.0,1155.0,SCHAUMBURG,0.0
,1.0,,,310000,,,185490.0,,SCHAUMBURG,
,1.0,,,310000,,,166260.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,310000,4.0,3.0,210950.0,1268.0,SCHAUMBURG,1.0
,1.0,,,140000,,,87520.0,,SCHAUMBURG,
,1.0,,,200000,,,96720.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,328000,2.0,3.0,224300.0,1783.0,SCHAUMBURG,1.0
,,,,129000,,,64950.0,,SCHAUMBURG,
,1.0,,,155000,,,115140.0,,SCHAUMBURG,
,1.0,,,155000,,,110160.0,,SCHAUMBURG,
,,,,95000,,,52200.0,,SCHAUMBURG,
,1.0,,,135000,,,76120.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,375000,3.0,3.0,0.0,2016.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,330500,2.0,3.0,175340.0,1529.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,379000,3.0,3.0,0.0,2148.0,SCHAUMBURG,0.0
3.0,2.0,0.0,3.0,345000,2.0,3.0,313860.0,2432.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,230000,1.0,3.0,126890.0,977.0,SCHAUMBURG,1.0
1.0,1.0,0.0,3.0,183000,2.0,3.0,137360.0,1338.0,SCHAUMBURG,1.0
1.0,2.0,0.0,3.0,452500,2.0,3.0,307760.0,2466.0,SCHAUMBURG,1.0
,1.0,,,188000,,,92610.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,375000,2.0,3.0,408880.0,3056.0,SCHAUMBURG,1.0
3.0,2.0,0.0,1.0,375000,2.0,3.0,354450.0,3056.0,SCHAUMBURG,1.0
3.0,2.0,0.0,1.0,375000,2.0,3.0,408880.0,3056.0,SCHAUMBURG,2.0
3.0,2.0,0.0,1.0,375000,2.0,3.0,354450.0,3056.0,SCHAUMBURG,2.0
,1.0,,,75000,,,56670.0,,SCHAUMBURG,
,1.0,,,75000,,,56670.0,,SCHAUMBURG,
,,,,125000,,,56670.0,,SCHAUMBURG,
,,,,125000,,,56670.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,335100,4.0,3.0,220280.0,1266.0,SCHAUMBURG,2.0
3.0,1.0,232.0,3.0,326000,2.0,3.0,217500.0,1900.0,SCHAUMBURG,0.0
,,,,170000,,,106510.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,361000,2.0,3.0,231560.0,2191.0,SCHAUMBURG,0.0
,1.0,,,145900,,,95930.0,,SCHAUMBURG,
,,,,155000,,,120340.0,,SCHAUMBURG,
,,,,155000,,,115990.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,258000,4.0,2.0,204960.0,1062.0,SCHAUMBURG,0.0
,1.0,,,117000,,,59510.0,,SCHAUMBURG,
,1.0,,,136500,,,64670.0,,SCHAUMBURG,
,1.0,,,136500,,,64670.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,290500,2.0,3.0,313980.0,2351.0,SCHAUMBURG,0.0
,,,,135000,,,51980.0,,SCHAUMBURG,
,,,,135000,,,64950.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,359990,2.0,3.0,,1997.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,178000,1.0,3.0,153800.0,1176.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,300000,2.0,3.0,272090.0,2239.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,300000,2.0,3.0,252120.0,2239.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,349000,2.0,3.0,272090.0,2239.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,349000,2.0,3.0,252120.0,2239.0,SCHAUMBURG,2.0
1.0,2.0,0.0,3.0,409000,2.0,3.0,321710.0,2491.0,SCHAUMBURG,1.0
,1.0,,,185000,,,77120.0,,SCHAUMBURG,
,1.0,,,185000,,,77120.0,,SCHAUMBURG,
,,,,265000,,,237980.0,,SCHAUMBURG,
,1.0,,,149000,,,106510.0,,SCHAUMBURG,
,1.0,,,175000,,,99020.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,302000,2.0,3.0,202670.0,1816.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,307500,2.0,3.0,247710.0,2256.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,307500,2.0,3.0,247710.0,2256.0,SCHAUMBURG,2.0
2.0,1.0,0.0,3.0,193000,1.0,3.0,166030.0,1657.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,193000,1.0,3.0,193400.0,1657.0,SCHAUMBURG,1.0
,1.0,,,178500,,,137740.0,,SCHAUMBURG,
1.0,2.0,0.0,1.0,192000,2.0,3.0,207110.0,1894.0,SCHAUMBURG,0.0
3.0,1.0,0.0,3.0,430000,2.0,3.0,302810.0,2351.0,SCHAUMBURG,1.0
,1.0,,,169000,,,65960.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,378000,3.0,3.0,328760.0,2016.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,378000,3.0,3.0,328760.0,2016.0,SCHAUMBURG,1.0
,1.0,,,127000,,,76120.0,,SCHAUMBURG,
1.0,3.0,0.0,1.0,610000,2.0,3.0,514510.0,3358.0,SCHAUMBURG,1.0
,1.0,,,135000,,,88700.0,,SCHAUMBURG,
,1.0,,,162500,,,80420.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,346000,4.0,3.0,215020.0,1351.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,147000,2.0,3.0,117890.0,1034.0,SCHAUMBURG,1.0
3.0,2.0,0.0,3.0,415000,1.0,3.0,192350.0,1924.0,SCHAUMBURG,2.0
3.0,2.0,0.0,3.0,415000,1.0,3.0,227030.0,1924.0,SCHAUMBURG,2.0
,1.0,,,111500,,,88700.0,,SCHAUMBURG,
,1.0,,,162500,,,63480.0,,SCHAUMBURG,
,,,,330000,,,218010.0,,SCHAUMBURG,
,,,,330000,,,224490.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,343000,2.0,3.0,288210.0,2416.0,SCHAUMBURG,1.0
,1.0,,,350000,,,166180.0,,SCHAUMBURG,
,1.0,,,150000,,,93700.0,,SCHAUMBURG,
,,,,240900,,,131630.0,,SCHAUMBURG,
,1.0,,,125000,,,67520.0,,SCHAUMBURG,
,1.0,,,125000,,,89230.0,,SCHAUMBURG,
2.0,6.0,0.0,3.0,515000,3.0,3.0,545550.0,6193.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,230000,1.0,3.0,192590.0,1700.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,230000,1.0,3.0,192590.0,1700.0,SCHAUMBURG,0.0
3.0,2.0,0.0,1.0,350000,2.0,3.0,261630.0,1994.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,384990,3.0,3.0,0.0,2148.0,SCHAUMBURG,0.0
2.0,2.0,169.0,3.0,283000,1.0,3.0,208720.0,1971.0,SCHAUMBURG,1.0
,1.0,,,94000,,,60090.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,565000,2.0,3.0,272540.0,2359.0,SCHAUMBURG,1.0
1.0,2.0,0.0,3.0,565000,2.0,3.0,352190.0,2359.0,SCHAUMBURG,1.0
,1.0,,,165000,,,102520.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,345000,1.0,3.0,82690.0,1924.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,345000,1.0,3.0,52210.0,1924.0,SCHAUMBURG,2.0
3.0,2.0,0.0,1.0,280000,4.0,3.0,243700.0,1146.0,SCHAUMBURG,1.0
,1.0,,,100000,,,88700.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,500000,2.0,3.0,369530.0,2911.0,SCHAUMBURG,1.0
,1.0,,,153000,,,80530.0,,SCHAUMBURG,
,1.0,,,133500,,,96810.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,340000,2.0,3.0,366580.0,2494.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,278000,1.0,3.0,224630.0,1686.0,SCHAUMBURG,1.0
,1.0,,,125000,,,83910.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,264000,4.0,3.0,200300.0,1075.0,SCHAUMBURG,0.0
,1.0,,,117000,,,55580.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,330000,1.0,3.0,270640.0,1683.0,SCHAUMBURG,1.0
,,,,205000,,,104710.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,300000,1.0,3.0,176250.0,1877.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,300000,1.0,3.0,164850.0,1877.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,300000,1.0,3.0,164850.0,1877.0,SCHAUMBURG,1.0
,1.0,,,147000,,,66570.0,,SCHAUMBURG,
2.0,1.0,41.0,3.0,267000,1.0,3.0,160480.0,1524.0,SCHAUMBURG,1.0
,1.0,,,191000,,,112040.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,265000,2.0,3.0,203360.0,1488.0,SCHAUMBURG,0.0
,1.0,,,145000,,,105080.0,,SCHAUMBURG,
2.0,1.0,64.0,3.0,332000,5.0,1.0,183960.0,1598.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,263000,1.0,3.0,187760.0,1422.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,263000,1.0,3.0,147770.0,1422.0,SCHAUMBURG,0.0
1.0,2.0,0.0,3.0,325000,2.0,3.0,293430.0,2234.0,SCHAUMBURG,1.0
,,,,199000,,,129150.0,,SCHAUMBURG,
,,,,199000,,,114030.0,,SCHAUMBURG,
,1.0,,,135000,,,67520.0,,SCHAUMBURG,
1.0,2.0,0.0,1.0,299000,1.0,3.0,186960.0,1432.0,SCHAUMBURG,0.0
,1.0,,,205000,,,148430.0,,SCHAUMBURG,
,1.0,,,205000,,,131860.0,,SCHAUMBURG,
,1.0,,,205000,,,148430.0,,SCHAUMBURG,
,,,,215000,,,148430.0,,SCHAUMBURG,
,,,,215000,,,131860.0,,SCHAUMBURG,
,,,,215000,,,148430.0,,SCHAUMBURG,
,,,,171000,,,96250.0,,SCHAUMBURG,
,,,,171000,,,99120.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,435000,2.0,3.0,370340.0,2720.0,SCHAUMBURG,1.0
,,,,152500,,,66570.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,320000,1.0,3.0,205390.0,1748.0,SCHAUMBURG,1.0
,1.0,,,130000,,,79760.0,,SCHAUMBURG,
,1.0,,,130000,,,90510.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,195000,1.0,3.0,159790.0,1278.0,SCHAUMBURG,2.0
,1.0,,,152000,,,67000.0,,SCHAUMBURG,
,1.0,,,152000,,,93070.0,,SCHAUMBURG,
,1.0,,,180100,,,108740.0,,SCHAUMBURG,
,1.0,,,180100,,,101520.0,,SCHAUMBURG,
,1.0,,,122000,,,93990.0,,SCHAUMBURG,
,1.0,,,241000,,,141700.0,,SCHAUMBURG,
,1.0,,,165000,,,67000.0,,SCHAUMBURG,
,1.0,,,165000,,,93070.0,,SCHAUMBURG,
,1.0,,,195000,,,130580.0,,SCHAUMBURG,
,1.0,,,195000,,,113410.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,327500,2.0,3.0,187930.0,1613.0,SCHAUMBURG,1.0
1.0,1.0,0.0,3.0,189000,2.0,3.0,116940.0,1280.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,325000,4.0,2.0,197640.0,1268.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,325000,4.0,2.0,221460.0,1268.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,230000,2.0,3.0,196760.0,1292.0,SCHAUMBURG,1.0
,1.0,,,189000,,,104710.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,200000,1.0,3.0,154550.0,1176.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,338000,4.0,3.0,194960.0,1286.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,256000,1.0,3.0,174260.0,1144.0,SCHAUMBURG,0.0
,,,,164500,,,47140.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,300000,4.0,3.0,163900.0,1100.0,SCHAUMBURG,0.0
,1.0,,,150000,,,95370.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,153000,2.0,3.0,125740.0,1250.0,SCHAUMBURG,0.0
,1.0,,,145000,,,67060.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,340000,2.0,3.0,266070.0,2335.0,SCHAUMBURG,2.0
3.0,2.0,0.0,1.0,396000,4.0,3.0,117810.0,1524.0,SCHAUMBURG,2.0
2.0,1.0,0.0,3.0,208000,2.0,3.0,121630.0,1023.0,SCHAUMBURG,0.0
,1.0,,,184000,,,66570.0,,SCHAUMBURG,
,1.0,,,184000,,,66570.0,,SCHAUMBURG,
,1.0,,,184000,,,51450.0,,SCHAUMBURG,
,,,,120000,,,59510.0,,SCHAUMBURG,
,1.0,,,154300,,,58430.0,,SCHAUMBURG,
,1.0,,,198000,,,128820.0,,SCHAUMBURG,
,1.0,,,126100,,,109140.0,,SCHAUMBURG,
,,,,268000,,,165490.0,,SCHAUMBURG,
,1.0,,,148000,,,93410.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,165000,2.0,3.0,138930.0,1300.0,SCHAUMBURG,0.0
,1.0,,,187000,,,137740.0,,SCHAUMBURG,
4.0,2.0,0.0,3.0,352000,2.0,3.0,233240.0,2450.0,SCHAUMBURG,1.0
3.0,2.0,0.0,3.0,352000,2.0,3.0,256910.0,2140.0,SCHAUMBURG,1.0
,1.0,,,85000,,,49460.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,380000,2.0,3.0,271480.0,2448.0,SCHAUMBURG,2.0
,1.0,,,185000,,,68010.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,134500,1.0,3.0,37670.0,780.0,SCHAUMBURG,0.0
1.0,3.0,0.0,3.0,540000,2.0,3.0,394200.0,2836.0,SCHAUMBURG,1.0
,1.0,,,166500,,,62540.0,,SCHAUMBURG,
,1.0,,,166500,,,86870.0,,SCHAUMBURG,
,1.0,,,174800,,,97760.0,,SCHAUMBURG,
,1.0,,,174800,,,89270.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,320000,2.0,3.0,215740.0,1646.0,SCHAUMBURG,1.0
,1.0,,,144000,,,106510.0,,SCHAUMBURG,
,1.0,,,144000,,,106510.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,140000,2.0,3.0,100000.0,1250.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,140000,2.0,3.0,125250.0,1250.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,140000,2.0,3.0,108380.0,1250.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,162000,2.0,3.0,100000.0,1250.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,162000,2.0,3.0,125250.0,1250.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,162000,2.0,3.0,108380.0,1250.0,SCHAUMBURG,1.0
3.0,2.0,0.0,3.0,420000,2.0,3.0,306620.0,2136.0,SCHAUMBURG,1.0
,1.0,,,202000,,,77120.0,,SCHAUMBURG,
,,,,330000,,,194340.0,,SCHAUMBURG,
,1.0,,,160000,,,106510.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,351000,1.0,3.0,153630.0,2507.0,SCHAUMBURG,1.0
,1.0,,,103000,,,60840.0,,SCHAUMBURG,
,,,,155000,,,52670.0,,SCHAUMBURG,
,1.0,,,167000,,,114030.0,,SCHAUMBURG,
,1.0,,,108000,,,55590.0,,SCHAUMBURG,
,1.0,,,108000,,,55590.0,,SCHAUMBURG,
3.0,2.0,165.0,1.0,342000,4.0,3.0,197350.0,1222.0,SCHAUMBURG,0.0
,1.0,,,159100,,,31000.0,,SCHAUMBURG,
,1.0,,,203994,,,128820.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,373500,2.0,3.0,297980.0,2091.0,SCHAUMBURG,1.0
3.0,2.0,0.0,3.0,400000,1.0,3.0,288250.0,2056.0,SCHAUMBURG,1.0
3.0,2.0,0.0,3.0,400000,1.0,3.0,302760.0,2056.0,SCHAUMBURG,1.0
1.0,1.0,0.0,3.0,360000,2.0,3.0,125600.0,2566.0,SCHAUMBURG,1.0
3.0,2.0,0.0,3.0,440000,2.0,3.0,287050.0,2518.0,SCHAUMBURG,1.0
3.0,1.0,121.0,1.0,355000,4.0,3.0,291790.0,1780.0,SCHAUMBURG,0.0
3.0,2.0,0.0,1.0,310000,4.0,3.0,278620.0,1776.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,267500,1.0,1.0,181870.0,976.0,SCHAUMBURG,0.0
,1.0,,,165000,,,55820.0,,SCHAUMBURG,
,1.0,,,165000,,,47140.0,,SCHAUMBURG,
,1.0,,,175000,,,60050.0,,SCHAUMBURG,
,1.0,,,184500,,,77350.0,,SCHAUMBURG,
,1.0,,,171000,,,113650.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,221250,2.0,3.0,232780.0,2012.0,SCHAUMBURG,1.0
3.0,2.0,0.0,1.0,221250,2.0,3.0,260370.0,2012.0,SCHAUMBURG,1.0
,,,,177000,,,69330.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,455000,2.0,3.0,345850.0,2547.0,SCHAUMBURG,1.0
,,,,177500,,,77110.0,,SCHAUMBURG,
,,,,177500,,,61720.0,,SCHAUMBURG,
,1.0,,,170000,,,98820.0,,SCHAUMBURG,
,,,,162000,,,81010.0,,SCHAUMBURG,
,,,,162000,,,64840.0,,SCHAUMBURG,
1.0,2.0,0.0,1.0,299000,1.0,3.0,161890.0,1213.0,SCHAUMBURG,0.0
1.0,2.0,0.0,1.0,299000,1.0,3.0,195780.0,1213.0,SCHAUMBURG,0.0
,1.0,,,175000,,,85020.0,,SCHAUMBURG,
,1.0,,,175000,,,85020.0,,SCHAUMBURG,
,1.0,,,177000,,,115400.0,,SCHAUMBURG,
,1.0,,,177000,,,115400.0,,SCHAUMBURG,
,,,,136000,,,83640.0,,SCHAUMBURG,
1.0,1.0,0.0,1.0,325000,1.0,3.0,206420.0,1196.0,SCHAUMBURG,0.0
,1.0,,,88000,,,51040.0,,SCHAUMBURG,
,,,,131668,,,31000.0,,SCHAUMBURG,
,,,,131668,,,31000.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,331000,1.0,3.0,288950.0,2000.0,SCHAUMBURG,0.0
3.0,2.0,0.0,3.0,331000,1.0,3.0,288950.0,2000.0,SCHAUMBURG,0.0
1.0,2.0,0.0,1.0,390000,2.0,3.0,319010.0,1954.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,245200,2.0,3.0,251810.0,1488.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,322000,4.0,3.0,206720.0,1372.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,322000,4.0,3.0,206720.0,1372.0,SCHAUMBURG,0.0
,,,,160000,,,108750.0,,SCHAUMBURG,
,,,,160000,,,80530.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,435000,2.0,3.0,244190.0,2063.0,SCHAUMBURG,1.0
,,,,177000,,,56540.0,,SCHAUMBURG,
4.0,2.0,0.0,3.0,154500,1.0,3.0,192820.0,1607.0,SCHAUMBURG,1.0
3.0,2.0,0.0,3.0,364000,2.0,3.0,229400.0,1693.0,SCHAUMBURG,2.0
,,,,164500,,,108880.0,,SCHAUMBURG,
,,,,164500,,,112300.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,210000,4.0,3.0,198480.0,1075.0,SCHAUMBURG,0.0
3.0,2.0,0.0,1.0,210000,4.0,3.0,198480.0,1075.0,SCHAUMBURG,0.0
,1.0,,,230000,,,151190.0,,SCHAUMBURG,
,,,,160000,,,106510.0,,SCHAUMBURG,
,1.0,,,256500,,,151190.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,330000,2.0,3.0,274630.0,1997.0,SCHAUMBURG,1.0
1.0,1.0,53.0,3.0,157000,2.0,3.0,118280.0,1378.0,SCHAUMBURG,0.0
1.0,1.0,53.0,3.0,157000,2.0,3.0,118280.0,1378.0,SCHAUMBURG,0.0
1.0,1.0,53.0,3.0,162000,2.0,3.0,118280.0,1378.0,SCHAUMBURG,1.0
1.0,1.0,53.0,3.0,162000,2.0,3.0,118280.0,1378.0,SCHAUMBURG,1.0
,1.0,,,151000,,,105340.0,,SCHAUMBURG,
,1.0,,,151000,,,105340.0,,SCHAUMBURG,
,1.0,,,151000,,,102150.0,,SCHAUMBURG,
1.0,2.0,261.0,3.0,335000,2.0,3.0,282560.0,2212.0,SCHAUMBURG,1.0
1.0,2.0,261.0,3.0,335000,2.0,3.0,289100.0,2212.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,289500,4.0,3.0,201870.0,1150.0,SCHAUMBURG,2.0
,1.0,,,143000,,,79400.0,,SCHAUMBURG,
,1.0,,,143000,,,114350.0,,SCHAUMBURG,
1.0,1.0,396.0,1.0,292000,1.0,3.0,179980.0,912.0,SCHAUMBURG,1.0
,1.0,,,163750,,,103270.0,,SCHAUMBURG,
,1.0,,,184000,,,75000.0,,SCHAUMBURG,
,1.0,,,140000,,,31000.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,215000,2.0,3.0,193150.0,1488.0,SCHAUMBURG,0.0
1.0,2.0,0.0,3.0,535000,2.0,3.0,311520.0,2525.0,SCHAUMBURG,1.0
1.0,2.0,0.0,3.0,535000,2.0,3.0,311520.0,2525.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,294500,1.0,3.0,170570.0,1425.0,SCHAUMBURG,2.0
3.0,1.0,0.0,1.0,180000,2.0,3.0,139060.0,1300.0,SCHAUMBURG,0.0
3.0,2.0,41.0,1.0,257500,2.0,3.0,231890.0,1925.0,SCHAUMBURG,1.0
,1.0,,,93000,,,57340.0,,SCHAUMBURG,
,1.0,,,93000,,,41280.0,,SCHAUMBURG,
,1.0,,,93000,,,57340.0,,SCHAUMBURG,
,,,,109500,,,57340.0,,SCHAUMBURG,
,,,,109500,,,41280.0,,SCHAUMBURG,
,,,,109500,,,57340.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,277715,4.0,2.0,232070.0,1499.0,SCHAUMBURG,2.0
,1.0,,,198000,,,117730.0,,SCHAUMBURG,
,1.0,,,180000,,,68010.0,,SCHAUMBURG,
,1.0,,,180000,,,68010.0,,SCHAUMBURG,
,1.0,,,183000,,,113410.0,,SCHAUMBURG,
,1.0,,,183000,,,103560.0,,SCHAUMBURG,
,1.0,,,137000,,,66570.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,372000,2.0,3.0,273230.0,2225.0,SCHAUMBURG,0.0
3.0,2.0,0.0,1.0,325000,1.0,3.0,220860.0,1103.0,SCHAUMBURG,2.0
3.0,2.0,0.0,1.0,325000,1.0,3.0,212270.0,1103.0,SCHAUMBURG,2.0
1.0,2.0,0.0,3.0,685511,2.0,3.0,398970.0,3202.0,SCHAUMBURG,1.0
,1.0,,,165000,,,106510.0,,SCHAUMBURG,
,1.0,,,127500,,,92900.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,176500,1.0,2.0,112490.0,1320.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,176500,1.0,2.0,136500.0,1320.0,SCHAUMBURG,1.0
3.0,2.0,0.0,3.0,398800,2.0,3.0,153140.0,2387.0,SCHAUMBURG,1.0
,1.0,,,170000,,,102520.0,,SCHAUMBURG,
,1.0,,,175000,,,104710.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,480001,2.0,3.0,492380.0,2722.0,SCHAUMBURG,1.0
,1.0,,,164350,,,52670.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,280000,4.0,3.0,239320.0,1143.0,SCHAUMBURG,1.0
,1.0,,,163000,,,99020.0,,SCHAUMBURG,
,1.0,,,163000,,,99020.0,,SCHAUMBURG,
1.0,2.0,0.0,1.0,314000,2.0,3.0,312970.0,2004.0,SCHAUMBURG,2.0
2.0,1.0,0.0,3.0,225000,1.0,3.0,140360.0,962.0,SCHAUMBURG,2.0
,,,,125000,,,62570.0,,SCHAUMBURG,
,1.0,,,176500,,,68010.0,,SCHAUMBURG,
,1.0,,,196500,,,118750.0,,SCHAUMBURG,
,1.0,,,196500,,,133670.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,465000,2.0,3.0,471130.0,2534.0,SCHAUMBURG,1.0
1.0,1.0,339.0,1.0,269900,1.0,3.0,183260.0,976.0,SCHAUMBURG,1.0
,1.0,,,155000,,,79400.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,305000,2.0,3.0,233280.0,1847.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,235500,1.0,3.0,172350.0,1142.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,235500,1.0,3.0,142470.0,1142.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,315000,1.0,3.0,178710.0,1464.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,191000,1.0,3.0,147750.0,971.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,191000,1.0,3.0,152320.0,971.0,SCHAUMBURG,0.0
,,,,131000,,,38470.0,,SCHAUMBURG,
,,,,131000,,,90200.0,,SCHAUMBURG,
,,,,131000,,,90200.0,,SCHAUMBURG,
,,,,131000,,,17490.0,,SCHAUMBURG,
,,,,218000,,,77010.0,,SCHAUMBURG,
,,,,218000,,,60050.0,,SCHAUMBURG,
,,,,227000,,,115070.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,310000,2.0,3.0,238890.0,1776.0,SCHAUMBURG,1.0
,1.0,,,193000,,,126070.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,288000,2.0,3.0,229320.0,1712.0,SCHAUMBURG,1.0
1.0,1.0,0.0,1.0,235000,1.0,3.0,156750.0,1140.0,SCHAUMBURG,0.0
,1.0,,,180000,,,69330.0,,SCHAUMBURG,
,1.0,,,180000,,,69330.0,,SCHAUMBURG,
1.0,2.0,625.0,3.0,415000,2.0,3.0,250290.0,2154.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,152000,2.0,3.0,128380.0,1257.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,152000,2.0,3.0,111040.0,1257.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,197500,1.0,3.0,158780.0,1196.0,SCHAUMBURG,1.0
1.0,2.0,0.0,3.0,225000,2.0,3.0,315130.0,2532.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,167500,2.0,2.0,111790.0,1380.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,167500,2.0,2.0,139390.0,1380.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,305000,4.0,1.0,237290.0,1161.0,SCHAUMBURG,0.0
,1.0,,,190000,,,114030.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,352000,2.0,3.0,218940.0,1994.0,SCHAUMBURG,2.0
3.0,1.0,0.0,1.0,90000,2.0,3.0,138930.0,1300.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,90000,2.0,3.0,138930.0,1300.0,SCHAUMBURG,1.0
,1.0,,,158000,,,100470.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,525000,2.0,3.0,392740.0,2506.0,SCHAUMBURG,2.0
