property_city,Estimate (Land),Estimate (Building),Type of Residence,Rooms,Bedrooms,Central Heating,Central Air,Fireplaces,Building Square Feet,Sale Price,Full Baths,Garage 1 Size,Age,Garage indicator,Tax Year,Basement,Basement Finish,Near Major Road,Construction Quality,Renovation,Repair Condition,Neighborhood Code,Roof Material,Other Heating,Attic Type,Attic Finish,Cathedral Ceiling,Site Desireability,Porch,Other Improvements,Large Lot
PALATINE,61750,159190,1,6,3,1,1,0,1176,185000,1,4,64,1,2018,3,3,0,2,NA,3,50,1,5,2,3,2,2,3,0,0
MOUNT PROSPECT,2280,143150,NA,NA,NA,NA,NA,NA,NA,200000,NA,NA,19,NA,2019,NA,NA,1,NA,NA,NA,30,NA,NA,NA,0,NA,NA,3,NA,NA
MOUNT PROSPECT,2060,111980,NA,NA,NA,NA,NA,NA,NA,200000,NA,NA,19,NA,2019,NA,NA,1,NA,NA,NA,30,NA,NA,NA,0,NA,NA,3,NA,NA
MOUNT PROSPECT,53200,219700,1,6,3,1,0,1,1690,365000,1,3,59,1,2018,1,3,1,2,NA,2,80,1,5,3,NA,0,2,3,0,0
MOUNT PROSPECT,61600,247920,1,6,3,1,0,1,1690,365000,1,3,59,1,2018,1,3,1,2,NA,2,80,1,5,3,NA,0,2,3,0,0
EVANSTON,7660,329480,NA,NA,NA,NA,NA,NA,NA,495000,NA,NA,20,NA,2019,NA,NA,1,NA,NA,NA,43,NA,NA,NA,0,NA,NA,3,NA,NA
DES PLAINES,9380,43970,NA,NA,NA,NA,NA,NA,NA,102000,1,NA,41,NA,2018,NA,NA,1,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,3,NA,1
NORTHBROOK,20490,112600,NA,NA,NA,NA,NA,NA,NA,165000,1,NA,45,NA,2018,NA,NA,1,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,3,NA,1
NORTHBROOK,20490,112600,NA,NA,NA,NA,NA,NA,NA,165000,1,NA,45,NA,2018,NA,NA,1,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,3,NA,1
NORTHBROOK,20490,112600,NA,NA,NA,NA,NA,NA,NA,165000,1,NA,45,NA,2018,NA,NA,1,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,3,NA,1
SCHAUMBURG,15160,89510,NA,NA,NA,NA,NA,NA,NA,152500,1,NA,20,NA,2018,NA,NA,1,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,3,NA,1
DES PLAINES,13140,33580,NA,NA,NA,NA,NA,NA,NA,65000,1,NA,43,NA,2018,NA,NA,1,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,3,NA,1
DES PLAINES,13140,33580,NA,NA,NA,NA,NA,NA,NA,65000,1,NA,43,NA,2018,NA,NA,1,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,3,NA,1
MOUNT PROSPECT,4750,160530,NA,NA,NA,NA,NA,NA,NA,225000,NA,NA,25,NA,2019,NA,NA,1,NA,NA,NA,50,NA,NA,NA,0,NA,NA,3,NA,NA
EVANSTON,72250,218350,5,7,4,1,0,1,1755,350000,1,0,88,0,2018,1,3,0,2,NA,2,130,1,5,1,1,2,2,1,0,0
SCHAUMBURG,880,88700,NA,NA,NA,NA,NA,NA,NA,133000,NA,NA,32,NA,2019,NA,NA,1,NA,NA,NA,82,NA,NA,NA,0,NA,NA,3,NA,NA
DES PLAINES,67860,278930,2,8,6,1,0,0,3392,425000,3,0,52,0,2018,2,3,1,2,NA,2,31,1,5,3,NA,2,2,3,0,0
DES PLAINES,9510,44580,NA,NA,NA,NA,NA,NA,NA,98000,1,NA,41,NA,2018,NA,NA,1,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,3,NA,1
PALATINE,5070,77910,NA,NA,NA,NA,NA,NA,NA,85000,NA,NA,45,NA,2019,NA,NA,1,NA,NA,NA,60,NA,NA,NA,0,NA,NA,3,NA,NA
NORTHBROOK,139020,198300,5,7,3,1,1,1,1607,530000,2,3,51,1,2018,3,3,0,2,NA,2,52,1,5,1,1,2,2,3,0,0
SKOKIE,3780,137560,NA,NA,NA,NA,NA,NA,NA,225000,1,NA,89,NA,2018,NA,NA,1,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,3,NA,0
MOUNT PROSPECT,8790,159060,2,5,3,1,1,0,1150,157000,1,0,53,0,2018,1,3,0,2,NA,2,80,1,5,3,NA,2,2,3,0,0
HOFFMAN ESTATES,25110,219890,2,7,3,1,1,1,1862,321000,2,3,25,1,2018,3,3,0,2,NA,2,160,1,5,3,NA,0,2,3,0,0
HOFFMAN ESTATES,21520,256890,2,7,3,1,1,1,1862,321000,2,3,25,1,2018,3,3,0,2,NA,2,160,1,5,3,NA,0,2,3,0,0
HOFFMAN ESTATES,25110,219890,2,7,3,1,1,1,1862,321000,2,3,25,1,2018,3,3,0,2,NA,2,160,1,5,3,NA,0,2,3,0,0
EVANSTON,11200,165800,NA,NA,NA,NA,NA,NA,NA,238000,NA,NA,87,NA,2019,NA,NA,0,NA,NA,NA,13,NA,NA,NA,0,NA,NA,3,NA,NA
PALATINE,1770,62600,NA,NA,NA,NA,NA,NA,NA,148000,1,NA,32,NA,2018,NA,NA,0,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,3,NA,0
PALATINE,1770,36490,NA,NA,NA,NA,NA,NA,NA,148000,1,NA,32,NA,2018,NA,NA,0,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,3,NA,0
MOUNT PROSPECT,4750,160530,NA,NA,NA,NA,NA,NA,NA,219000,1,NA,25,NA,2018,NA,NA,1,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,3,NA,1
SKOKIE,105830,1106930,2,12,5,1,1,2,7013,1800000,7,5,10,1,2018,1,1,0,1,NA,2,51,1,5,3,NA,1,2,3,0,0
NORTHBROOK,57080,303810,2,8,4,1,1,1,2132,350000,2,3,41,1,2018,1,3,1,2,NA,2,21,1,5,3,NA,0,2,3,0,0
HOFFMAN ESTATES,37500,145680,1,7,3,1,1,0,1200,237000,1,1,56,1,2018,4,3,0,2,NA,2,20,1,5,2,3,2,2,3,0,0
HOFFMAN ESTATES,37500,145680,1,7,3,1,1,0,1200,237000,1,1,56,1,2018,4,3,0,2,NA,2,20,1,5,2,3,2,2,3,0,0
EVANSTON,6050,116500,NA,NA,NA,NA,NA,NA,NA,140000,1,NA,97,NA,2018,NA,NA,0,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,3,NA,0
EVANSTON,6050,116500,NA,NA,NA,NA,NA,NA,NA,140000,1,NA,97,NA,2018,NA,NA,0,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,3,NA,0
EVANSTON,6050,116500,NA,NA,NA,NA,NA,NA,NA,155000,NA,NA,100,NA,2019,NA,NA,0,NA,NA,NA,112,NA,NA,NA,0,NA,NA,3,NA,NA
EVANSTON,6050,116500,NA,NA,NA,NA,NA,NA,NA,155000,NA,NA,100,NA,2019,NA,NA,0,NA,NA,NA,112,NA,NA,NA,0,NA,NA,3,NA,NA
SCHAUMBURG,47540,43080,NA,NA,NA,NA,NA,NA,NA,130000,1,NA,29,NA,2018,NA,NA,1,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,3,NA,1
EVANSTON,99750,366930,1,7,3,2,0,2,1264,485000,1,1,65,1,2019,3,3,1,2,NA,2,120,1,5,2,3,2,2,3,0,NA
EVANSTON,99750,366930,1,7,3,2,0,2,1264,485000,1,1,65,1,2019,3,3,1,2,NA,2,120,1,5,2,3,2,2,3,0,NA
MOUNT PROSPECT,56480,324690,2,8,4,1,1,2,2247,489000,2,3,62,1,2019,3,3,0,2,NA,2,100,1,5,3,0,0,2,3,0,NA
NORTHBROOK,137310,322940,4,7,4,1,1,2,1928,609000,2,4,52,1,2019,3,1,0,2,NA,2,52,1,5,3,0,2,2,3,0,NA
SCHAUMBURG,52360,277470,2,7,3,1,1,2,2493,426500,2,3,33,1,2019,1,3,0,2,NA,2,12,1,5,1,3,2,2,3,0,NA
NORTHBROOK,74550,197730,1,5,3,1,0,1,1068,237500,1,1,65,1,2019,1,1,0,2,NA,2,72,1,5,2,3,0,2,3,0,NA
NORTHBROOK,74550,197730,1,5,3,1,0,1,1068,237500,1,1,65,1,2019,1,1,0,2,NA,2,72,1,5,2,3,0,2,3,0,NA
SCHAUMBURG,8830,114030,NA,NA,NA,NA,NA,NA,NA,170000,1,NA,19,NA,2018,NA,NA,1,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,3,NA,1
SCHAUMBURG,43780,185780,1,4,2,1,0,2,976,230000,1,3,51,1,2019,1,1,0,2,NA,2,40,1,5,3,0,0,2,3,0,NA
NORTHBROOK,138100,298020,2,6,4,1,1,0,1751,550000,2,3,51,1,2018,3,3,0,2,NA,2,52,1,5,1,3,0,2,1,0,0
NORTHBROOK,114080,319690,2,6,4,1,1,0,1751,550000,2,3,51,1,2018,3,3,0,2,NA,2,52,1,5,1,3,0,2,1,0,0
EVANSTON,9300,163760,NA,NA,NA,NA,NA,NA,NA,225000,1,NA,56,NA,2018,NA,NA,1,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,3,NA,0
EVANSTON,7680,174760,NA,NA,NA,NA,NA,NA,NA,225000,1,NA,56,NA,2018,NA,NA,1,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,3,NA,0
EVANSTON,8610,217440,NA,NA,NA,NA,NA,NA,NA,225000,1,NA,56,NA,2018,NA,NA,1,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,3,NA,0
MOUNT PROSPECT,17190,67930,2,9,3,1,1,2,2777,735000,2,3,12,1,2019,1,1,1,2,NA,2,30,1,5,2,1,2,2,3,0,NA
MOUNT PROSPECT,14730,578860,2,9,3,1,1,2,2777,735000,2,3,12,1,2019,1,1,1,2,NA,2,30,1,5,2,1,2,2,3,0,NA
MOUNT PROSPECT,16370,633770,2,9,3,1,1,2,2777,735000,2,3,12,1,2019,1,1,1,2,NA,2,30,1,5,2,1,2,2,3,0,NA
ARLINGTON HEIGHTS,1550,152520,NA,NA,NA,NA,NA,NA,NA,230000,1,NA,9,NA,2018,NA,NA,0,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,3,NA,0
ARLINGTON HEIGHTS,1760,164920,NA,NA,NA,NA,NA,NA,NA,230000,1,NA,9,NA,2018,NA,NA,0,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,3,NA,0
PALATINE,6960,90140,NA,NA,NA,NA,NA,NA,NA,149500,NA,NA,32,NA,2019,NA,NA,0,NA,NA,NA,70,NA,NA,NA,0,NA,NA,3,NA,NA
GLENVIEW,45100,392570,2,5,2,1,1,1,1872,406000,2,3,19,1,2018,3,3,0,2,NA,2,420,4,5,3,NA,1,2,3,0,0
EVANSTON,11880,84600,NA,NA,NA,NA,NA,NA,NA,158000,NA,NA,51,NA,2019,NA,NA,0,NA,NA,NA,80,NA,NA,NA,0,NA,NA,3,NA,NA
DES PLAINES,26850,158110,2,6,3,1,1,1,1728,271000,1,1,53,1,2019,3,3,0,2,NA,2,50,1,5,3,0,2,2,3,0,NA
SCHAUMBURG,33880,97900,NA,NA,NA,NA,NA,NA,NA,173000,1,NA,26,NA,2018,NA,NA,1,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,3,NA,1
SKOKIE,35960,194590,1,5,2,1,1,0,1041,220000,1,3,63,1,2018,1,1,0,2,NA,2,31,1,5,2,3,0,2,3,0,0
HOFFMAN ESTATES,45280,175140,1,7,4,1,0,0,1287,305000,2,3,50,1,2018,4,3,0,2,NA,2,11,1,5,2,3,0,2,3,0,0
NORTHBROOK,265650,479810,2,8,6,1,1,2,3567,519000,3,2,49,1,2019,3,3,1,2,NA,2,52,1,5,3,0,0,2,3,0,NA
DES PLAINES,53400,206370,4,6,4,1,0,1,1413,297500,2,2,57,1,2019,3,1,0,2,NA,2,51,1,5,3,0,0,2,1,0,NA
PALATINE,5310,43400,NA,NA,NA,NA,NA,NA,NA,100000,NA,NA,46,NA,2019,NA,NA,1,NA,NA,NA,60,NA,NA,NA,0,NA,NA,3,NA,NA
SKOKIE,3700,137880,NA,NA,NA,NA,NA,NA,NA,225000,1,NA,89,NA,2018,NA,NA,1,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,3,NA,0
SKOKIE,3190,140290,NA,NA,NA,NA,NA,NA,NA,225000,1,NA,89,NA,2018,NA,NA,1,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,3,NA,0
NORTHBROOK,68550,231740,1,7,4,1,0,1,1936,370000,2,5,60,1,2018,3,3,0,2,NA,2,13,1,5,3,NA,0,2,3,0,1
NORTHBROOK,79970,210250,1,7,4,1,0,1,1936,370000,2,5,60,1,2018,3,3,0,2,NA,2,13,1,5,3,NA,0,2,3,0,1
EVANSTON,64170,182300,5,6,2,1,0,0,1523,479000,1,0,106,0,2018,1,3,0,2,NA,2,130,1,5,1,1,0,2,1,0,0
DES PLAINES,4940,131390,NA,NA,NA,NA,NA,NA,NA,173250,1,NA,24,NA,2018,NA,NA,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,3,NA,1
PALATINE,12710,91430,NA,NA,NA,NA,NA,NA,NA,135000,1,NA,27,NA,2018,NA,NA,1,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,3,NA,1
PALATINE,14800,246810,NA,NA,NA,NA,NA,NA,NA,310000,NA,NA,21,NA,2019,NA,NA,0,NA,NA,NA,50,NA,NA,NA,0,NA,NA,3,NA,NA
PALATINE,16030,213970,NA,NA,NA,NA,NA,NA,NA,310000,NA,NA,21,NA,2019,NA,NA,0,NA,NA,NA,50,NA,NA,NA,0,NA,NA,3,NA,NA
ARLINGTON HEIGHTS,24200,291520,2,6,4,1,0,0,1990,333000,2,0,51,0,2018,3,3,0,2,NA,2,30,1,5,1,3,0,2,3,0,0
ARLINGTON HEIGHTS,21780,255330,2,6,4,1,0,0,1990,333000,2,0,51,0,2018,3,3,0,2,NA,2,30,1,5,1,3,0,2,3,0,0
ARLINGTON HEIGHTS,44220,227910,1,6,3,1,1,1,1292,302500,1,3,61,1,2019,1,1,0,2,NA,2,50,1,5,3,0,0,2,3,0,NA
NORTHBROOK,177100,387050,2,8,5,1,1,2,2688,487500,2,2,58,1,2019,1,3,0,2,NA,2,52,1,5,1,3,2,2,3,0,NA
ARLINGTON HEIGHTS,11780,63790,NA,NA,NA,NA,NA,NA,NA,92500,NA,NA,48,NA,2019,NA,NA,1,NA,NA,NA,11,NA,NA,NA,0,NA,NA,3,NA,NA
ARLINGTON HEIGHTS,56430,305380,4,7,4,1,0,1,1456,371000,2,3,44,1,2018,3,1,0,2,NA,2,40,1,5,2,3,0,2,3,0,0
DES PLAINES,42900,174160,1,5,3,1,1,1,1045,215000,1,3,64,1,2019,1,3,1,2,NA,2,31,1,5,2,3,0,2,3,0,NA
EVANSTON,8710,141590,NA,NA,NA,NA,NA,NA,NA,155000,1,NA,63,NA,2018,NA,NA,0,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,3,NA,0
EVANSTON,10160,146660,NA,NA,NA,NA,NA,NA,NA,155000,1,NA,63,NA,2018,NA,NA,0,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,3,NA,0
SCHAUMBURG,53320,31000,NA,NA,NA,NA,NA,NA,NA,130000,NA,NA,42,NA,2019,NA,NA,0,NA,NA,NA,101,NA,NA,NA,0,NA,NA,3,NA,NA
ARLINGTON HEIGHTS,90380,227400,2,7,4,1,1,0,1745,270000,1,3,48,1,2018,3,3,1,2,NA,2,85,1,5,3,NA,2,2,3,0,0
PALATINE,37800,269000,2,7,4,1,1,0,1951,370000,2,3,53,1,2018,1,3,0,2,NA,2,70,1,5,3,NA,2,2,3,0,0
PALATINE,50540,196150,4,6,3,1,0,0,1186,267000,1,3,48,1,2018,3,1,0,2,NA,2,22,1,5,3,NA,0,2,3,0,0
PALATINE,63470,255280,2,7,3,1,1,1,2125,330000,2,3,16,1,2018,1,1,0,2,NA,2,50,1,5,3,NA,1,2,3,0,0
PALATINE,69470,290300,2,7,3,1,1,1,2125,330000,2,3,16,1,2018,1,1,0,2,NA,2,50,1,5,3,NA,1,2,3,0,0
PALATINE,67740,389830,2,9,4,1,1,2,2596,442500,2,4,44,1,2019,3,3,0,2,NA,2,84,1,5,3,0,2,2,3,0,NA
PALATINE,61580,344960,2,9,4,1,1,2,2596,442500,2,4,44,1,2019,3,3,0,2,NA,2,84,1,5,3,0,2,2,3,0,NA
NORTHBROOK,93790,792780,2,8,3,1,1,1,3661,952000,4,3,9,1,2018,1,1,0,2,NA,2,72,1,5,2,1,2,2,3,43,0
SKOKIE,10930,142740,NA,NA,NA,NA,NA,NA,NA,182000,1,NA,34,NA,2018,NA,NA,1,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,3,NA,1
SKOKIE,10340,168440,NA,NA,NA,NA,NA,NA,NA,182000,1,NA,34,NA,2018,NA,NA,1,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,3,NA,1
SCHAUMBURG,99870,428290,2,7,3,1,1,1,2865,531000,2,3,24,1,2018,1,3,0,2,NA,2,151,1,5,3,NA,2,2,3,0,0
SKOKIE,7800,104690,NA,NA,NA,NA,NA,NA,NA,140000,NA,NA,55,NA,2019,NA,NA,0,NA,NA,NA,31,NA,NA,NA,0,NA,NA,3,NA,NA
SKOKIE,39370,302800,2,12,6,1,1,1,2700,475000,2,0,65,0,2019,1,3,1,2,NA,2,51,2,5,3,0,2,2,3,0,NA
SKOKIE,45670,365560,2,12,6,1,1,1,2700,475000,2,0,65,0,2019,1,3,1,2,NA,2,51,2,5,3,0,2,2,3,0,NA
EVANSTON,2740,292880,NA,NA,NA,NA,NA,NA,NA,359000,1,NA,13,NA,2018,NA,NA,0,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,3,NA,0
EVANSTON,3700,359980,NA,NA,NA,NA,NA,NA,NA,359000,1,NA,13,NA,2018,NA,NA,0,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,3,NA,0
PALATINE,65680,370290,2,8,3,1,1,0,2304,330000,2,3,21,1,2018,1,3,0,2,NA,2,180,1,5,3,NA,1,2,3,0,0
PALATINE,61150,365900,2,8,3,1,1,0,2304,330000,2,3,21,1,2018,1,3,0,2,NA,2,180,1,5,3,NA,1,2,3,0,0
SKOKIE,43720,214030,1,5,2,1,1,0,1179,287000,1,3,61,1,2018,1,3,0,2,NA,2,81,1,5,3,NA,0,2,3,0,0
GLENVIEW,31680,223870,NA,NA,NA,NA,NA,NA,NA,310000,1,NA,34,NA,2018,NA,NA,0,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,3,NA,1
NORTHBROOK,88360,359660,1,7,3,1,1,1,1734,445000,2,3,69,1,2018,2,3,0,2,NA,2,132,1,5,3,NA,2,2,3,243,0
ARLINGTON HEIGHTS,36300,191090,1,6,3,1,0,0,1221,337500,1,0,55,0,2018,1,3,0,2,NA,2,70,1,5,3,NA,0,2,3,0,0
SKOKIE,43640,260580,5,6,3,1,1,0,1616,295000,1,3,64,1,2018,1,1,1,2,NA,2,31,1,5,1,1,2,2,1,0,0
EVANSTON,149660,574940,2,9,5,2,0,2,3042,725000,3,4,108,1,2018,1,1,1,2,NA,2,13,1,5,3,NA,0,2,2,0,0
EVANSTON,149660,574940,2,9,5,2,0,2,3042,725000,3,4,108,1,2018,1,1,1,2,NA,2,13,1,5,3,NA,0,2,2,0,0
GLENVIEW,90920,352750,5,9,4,1,1,0,2942,629000,2,3,65,1,2018,4,3,0,2,NA,2,11,1,5,1,1,2,2,3,0,0
GLENVIEW,90920,352750,5,9,4,1,1,0,2942,629000,2,3,65,1,2018,4,3,0,2,NA,2,11,1,5,1,1,2,2,3,0,0
SCHAUMBURG,15600,99100,2,5,2,1,1,1,1034,163000,1,0,47,0,2019,1,3,0,2,NA,2,105,1,5,3,0,0,2,3,0,NA
SCHAUMBURG,18000,117010,2,5,2,1,1,1,1034,163000,1,0,47,0,2019,1,3,0,2,NA,2,105,1,5,3,0,0,2,3,0,NA
NORTHBROOK,180670,1524380,2,16,5,1,1,2,7980,1750000,6,5,10,1,2018,1,3,0,2,NA,2,270,3,5,3,NA,2,2,3,0,0
MOUNT PROSPECT,1050,71040,NA,NA,NA,NA,NA,NA,NA,111000,1,NA,43,NA,2018,NA,NA,1,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,3,NA,1
EVANSTON,7950,105960,NA,NA,NA,NA,NA,NA,NA,135000,NA,NA,92,NA,2019,NA,NA,1,NA,NA,NA,13,NA,NA,NA,0,NA,NA,3,NA,NA
EVANSTON,7470,124580,NA,NA,NA,NA,NA,NA,NA,135000,NA,NA,92,NA,2019,NA,NA,1,NA,NA,NA,13,NA,NA,NA,0,NA,NA,3,NA,NA
SCHAUMBURG,10150,131020,NA,NA,NA,NA,NA,NA,NA,170000,1,NA,19,NA,2018,NA,NA,1,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,3,NA,1
SCHAUMBURG,37990,189780,1,6,3,1,1,1,1293,267000,1,3,48,1,2018,2,3,0,2,NA,2,40,1,5,3,NA,2,2,3,0,0
NORTHBROOK,2760,240720,NA,NA,NA,NA,NA,NA,NA,287000,NA,NA,37,NA,2019,NA,NA,0,NA,NA,NA,10,NA,NA,NA,0,NA,NA,3,NA,NA
PALATINE,45040,231250,2,7,3,1,1,0,1856,186000,1,3,45,1,2018,2,3,0,2,NA,2,70,1,5,3,NA,1,2,3,0,0
PALATINE,45040,231250,2,7,3,1,1,0,1856,186000,1,3,45,1,2018,2,3,0,2,NA,2,70,1,5,3,NA,1,2,3,0,0
EVANSTON,25000,523040,3,8,3,1,1,0,2655,750000,2,3,9,1,2018,3,1,1,2,NA,2,71,2,5,3,NA,2,2,3,0,0
MOUNT PROSPECT,52360,252940,1,7,3,1,1,2,1799,310000,2,3,49,1,2019,3,3,0,2,NA,2,10,1,5,3,0,2,2,3,0,NA
DES PLAINES,46530,170350,1,5,3,1,0,0,1005,257000,1,3,58,1,2018,1,3,0,2,NA,2,31,1,5,2,3,2,2,3,0,0
SCHAUMBURG,57900,55180,NA,NA,NA,NA,NA,NA,NA,167000,1,NA,41,NA,2018,NA,NA,1,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,3,NA,1
PALATINE,15620,112290,NA,NA,NA,NA,NA,NA,NA,143000,1,NA,27,NA,2018,NA,NA,1,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,3,NA,1
SCHAUMBURG,14490,54950,NA,NA,NA,NA,NA,NA,NA,127500,NA,NA,46,NA,2019,NA,NA,0,NA,NA,NA,40,NA,NA,NA,0,NA,NA,3,NA,NA
HOFFMAN ESTATES,58420,247450,2,7,3,1,1,2,2090,350000,2,3,54,1,2019,2,3,0,2,NA,2,11,1,5,3,0,2,2,3,115,NA
DES PLAINES,43120,174490,4,5,3,1,1,0,1128,200000,1,2,53,1,2018,3,1,0,2,NA,2,180,1,5,3,NA,0,2,3,0,0
ARLINGTON HEIGHTS,39600,256410,1,6,3,2,0,2,1278,403000,1,3,61,1,2019,1,1,0,2,NA,2,50,1,5,3,0,0,2,3,0,NA
SKOKIE,36250,192460,1,6,3,1,1,0,992,255000,1,3,64,1,2018,3,1,0,2,NA,2,31,1,5,2,3,0,2,3,0,0
ARLINGTON HEIGHTS,89100,267600,1,7,4,1,1,1,2331,500000,2,3,40,1,2018,1,3,0,2,NA,2,10,1,5,3,NA,0,2,3,0,0
ARLINGTON HEIGHTS,89100,267600,1,7,4,1,1,1,2331,500000,2,3,40,1,2018,1,3,0,2,NA,2,10,1,5,3,NA,0,2,3,0,0
ARLINGTON HEIGHTS,89100,324260,1,7,4,1,1,1,2331,500000,2,3,40,1,2018,1,3,0,2,NA,2,10,1,5,3,NA,0,2,3,0,0
EVANSTON,8400,185550,NA,NA,NA,NA,NA,NA,NA,220000,1,NA,56,NA,2018,NA,NA,0,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,3,NA,0
GLENVIEW,99290,439700,2,9,5,1,1,2,3306,695000,3,3,35,1,2019,1,3,0,2,NA,2,102,1,5,3,0,1,2,3,0,NA
ARLINGTON HEIGHTS,1730,134410,NA,NA,NA,NA,NA,NA,NA,195000,1,NA,11,NA,2018,NA,NA,1,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,3,NA,1
EVANSTON,48220,277690,2,6,3,1,1,0,1648,360000,2,0,62,0,2018,1,1,1,2,NA,2,51,1,5,3,NA,2,2,3,0,0
NORTHBROOK,27780,470310,2,6,3,1,1,1,2505,440000,2,3,16,1,2018,3,3,1,2,NA,1,21,1,5,3,NA,1,2,3,0,0
PALATINE,12540,57160,NA,NA,NA,NA,NA,NA,NA,109000,NA,NA,41,NA,2019,NA,NA,0,NA,NA,NA,50,NA,NA,NA,0,NA,NA,3,NA,NA
PALATINE,39320,206620,1,7,4,1,1,2,1778,315000,1,3,70,1,2019,2,3,0,2,NA,2,60,2,5,3,0,2,2,3,0,NA
PALATINE,39320,206620,1,7,4,1,1,2,1778,315000,1,3,70,1,2019,2,3,0,2,NA,2,60,2,5,3,0,2,2,3,0,NA
SCHAUMBURG,26120,150350,2,5,3,1,1,0,1400,194000,1,0,44,0,2018,1,3,0,2,NA,2,109,1,5,3,NA,0,1,3,0,0
SCHAUMBURG,22800,112040,2,5,3,1,1,0,1400,194000,1,0,44,0,2018,1,3,0,2,NA,2,109,1,5,3,NA,0,1,3,0,0
SCHAUMBURG,25650,123040,2,5,3,1,1,0,1400,194000,1,0,44,0,2018,1,3,0,2,NA,2,109,1,5,3,NA,0,1,3,0,0
ARLINGTON HEIGHTS,2310,50900,NA,NA,NA,NA,NA,NA,NA,95000,NA,NA,49,NA,2019,NA,NA,1,NA,NA,NA,81,NA,NA,NA,0,NA,NA,3,NA,NA
ARLINGTON HEIGHTS,6360,43410,NA,NA,NA,NA,NA,NA,NA,95000,NA,NA,49,NA,2019,NA,NA,1,NA,NA,NA,81,NA,NA,NA,0,NA,NA,3,NA,NA
ARLINGTON HEIGHTS,6360,43410,NA,NA,NA,NA,NA,NA,NA,95000,NA,NA,49,NA,2019,NA,NA,1,NA,NA,NA,81,NA,NA,NA,0,NA,NA,3,NA,NA
DES PLAINES,82990,210220,1,7,4,2,1,1,1912,310000,2,3,63,1,2018,3,3,1,2,NA,2,30,1,5,2,3,2,2,3,0,0
SKOKIE,44860,202810,4,6,3,1,1,1,1128,292000,2,3,62,1,2018,3,1,0,2,NA,2,81,1,5,3,NA,2,2,3,0,0
GLENVIEW,124520,401850,4,8,4,1,1,2,2115,545000,2,3,40,1,2019,3,1,0,2,NA,2,102,1,5,3,0,2,2,3,0,NA
MOUNT PROSPECT,44680,251650,1,6,4,1,1,0,1434,267000,2,1,57,1,2018,1,1,0,2,NA,2,100,1,5,3,NA,0,2,3,0,0
SCHAUMBURG,28950,83640,NA,NA,NA,NA,NA,NA,NA,133000,1,NA,26,NA,2018,NA,NA,1,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,3,NA,1
PALATINE,47730,268440,5,7,3,1,1,0,2218,302000,2,3,19,1,2018,3,1,0,2,NA,2,50,1,5,2,1,2,2,3,0,0
PALATINE,52240,240350,5,7,3,1,1,0,2218,302000,2,3,19,1,2018,3,1,0,2,NA,2,50,1,5,2,1,2,2,3,0,0
SKOKIE,15600,165700,NA,NA,NA,NA,NA,NA,NA,296000,NA,NA,39,NA,2019,NA,NA,0,NA,NA,NA,31,NA,NA,NA,0,NA,NA,3,NA,NA
SKOKIE,13450,245640,NA,NA,NA,NA,NA,NA,NA,296000,NA,NA,39,NA,2019,NA,NA,0,NA,NA,NA,31,NA,NA,NA,0,NA,NA,3,NA,NA
EVANSTON,62570,637600,3,8,4,1,1,2,3266,825000,2,3,19,1,2019,1,3,0,2,NA,1,13,1,5,3,0,2,2,3,0,NA
